Advertised,AdvertisedLocationName,AdvertisedShortLocationName,PrimaryLocationCode,CountryCode,CountyNo,Deleted,LocationSignature,Prognosticated,OfficialLocationName,Geometry.SWEREF99TM,Geometry.WGS84
True,Ransta,Ransta,3165,SE,[19],False,Rt,True,Ransta,POINT (591990 6631411),POINT (16.639952251610964 59.81019145795508)
True,Rottneros,Rottneros,3238,SE,[17],False,Rts,True,Rottneros,POINT (394989 6630060),POINT (13.128730802249159 59.79496980151693)
False,Ragunda,Ragunda,10415,SE,[23],False,Ru,False,Ragunda,POINT (571388 6992883),POINT (16.41227343818827 63.05842348767575)
False,Ruda,Ruda,10429,SE,[8],False,Rud,False,Ruda,POINT (567614 6330232),POINT (16.116364215070448 57.110432378505706)
False,Rundvik,Rundvik,10430,SE,[24],False,Ruk,False,Rundvik,POINT (719276 7054009),POINT (19.414275601155033 63.546143656434474)
False,Runemo,Runemo,10431,SE,[21],False,Rum,False,Runemo,POINT (560598 6803100),POINT (16.13319050587702 61.35719184522153)
False,Rautas,Rautas,3170,SE,[25],False,Rut,False,Rautas,POINT (704657 7550344),POINT (19.89862371030848 67.99427716327943)
False,Rosshyttan,Rosshyttan,10427,SE,[19],False,Ry,False,Rosshyttan,POINT (575366 6659821),POINT (16.35405227585319 60.06858310866654)
False,Ryssjöbrink,Ryssjöbrink,10436,SE,"[1, 2]",False,Ryb,False,Ryssjöbrink,POINT (633358 6565713),POINT (17.33570291051104 59.20947392004186)
False,Rynge,Rynge,10434,SE,[12],False,Rye,False,Rynge,POINT (415957 6147780),POINT (13.67059043769659 55.46894085994393)
False,Ryggen,Ryggen,10433,SE,[20],False,Ryg,False,Ryggen,POINT (551831 6717609),POINT (15.946192323535431 60.59103317452786)
False,Rydöbruk,Rydöbruk,10432,SE,[13],False,Ryk,False,Rydöbruk,POINT (387324 6314869),POINT (13.146860854470916 56.96366440602749)
False,Ryr,Ryr,10435,SE,[14],False,Ryr,False,Ryr,POINT (332472 6469210),POINT (12.138746846037813 58.33177496802528)
False,Rågsveden,Rågsveden,3284,SE,[20],False,Råg,False,Rågsveden,POINT (448617 6705182),POINT (14.065207092905647 60.47952946305451)
False,Råsjön,Råsjön,10438,SE,[14],False,Rån,False,Råsjön,POINT (350601 6524109),POINT (12.411868990624829 58.830883641310365)
False,Råskogen,Råskogen,10439,SE,[14],False,Rås,False,Råskogen,POINT (347985 6503166),POINT (12.380774678269368 58.642076219333475)
False,Rågön,Rågön,3285,SE,[22],False,Råö,False,Rågön,POINT (708855 7028404),POINT (19.171657657222145 63.32325207948117)
False,Räppe,Räppe,3305,SE,[7],False,Räp,False,Räppe,POINT (483966 6304473),POINT (14.73687635227481 56.88371881708109)
False,Rödberg,Rödberg,4996,SE,[14],False,Rö,False,Rödberg,POINT (357876 6395340),POINT (12.616641359281093 57.67781707022372)
True,Rörstorp,Rörstorp,5005,SE,[6],False,Röp,True,Rörstorp,POINT (443411 6336955),POINT (14.064114607453314 57.17230722814644)
True,Sveg,Sveg,3907,SE,[23],False,S,True,Sveg,POINT (466099 6878189),POINT (14.352013939579798 62.034465791791)
False,Staffanstorp,Staffanstorp,10489,SE,[12],False,Saf,False,Staffanstorp,POINT (387687 6167792),POINT (13.215492368025892 55.643002785417565)
False,Sandbäck,Sandbäck,10449,SE,[10],False,Sak,False,Sandbäck,POINT (477302 6224338),POINT (14.634516782227779 56.163508356460035)
False,Samnan,Samnan,10448,SE,[3],False,Sam,False,Samnan,POINT (648462 6644534),POINT (17.655060725266114 59.91151493278202)
True,Sannarp,Sannarp,3392,SE,[13],False,Sarp,True,Sannarp,POINT (370964 6284465),POINT (12.893372365122802 56.68643554558192)
False,Salsta,Salsta,10446,SE,[3],False,Sas,False,Salsta,POINT (651939 6659735),POINT (17.728363858604546 60.04658899463713)
False,Stora Tuna,Stora Tuna,10498,SE,[20],False,Sau,False,Stora Tuna,POINT (527346 6700715),POINT (15.496910778682066 60.441770788690704)
False,Skabersjö,Skabersjö,10671,SE,[12],False,Saö,False,Skabersjö,POINT (383500 6155756),POINT (13.1540861934476 55.53392382922367)
False,Spannarboda,Spannarboda,10484,SE,[18],False,Sba,False,Spannarboda,POINT (528668 6604334),POINT (15.50749686155525 59.57628475760455)
False,Saluböle,Saluböle,10447,SE,[24],False,Sbe,False,Saluböle,POINT (713485 7045933),POINT (19.28722222918586 63.477402223070136)
False,Storblåliden,Storblåliden,10500,SE,[25],False,Sbi,False,Storblåliden,POINT (751479 7269103),POINT (20.428929300653976 65.44683759759657)
False,Stenbacken,Stenbacken,3705,SE,[25],False,Sbk,False,Stenbacken,POINT (686052 7577504),POINT (19.502393041473756 68.24975188318389)
False,Skärblacka,Skärblacka,3575,SE,[5],False,Sbl,False,Skärblacka,POINT (552942 6493105),POINT (15.910323835307572 58.57514825752147)
True,Strömsnäsbruk,Strömsnäsbruk,3825,SE,[7],False,Sbu,False,Strömsnäsbruk,POINT (422085 6268030),POINT (13.732615688283236 56.55013570186326)
False,Norra Sunderbyn,Norra Sunderbyn,10385,SE,[25],False,Sby,False,Norra Sunderbyn,POINT (814762 7303444),POINT (21.865013655837867 65.69783398300963)
False,Sågbäcken,Sågbäcken,10518,SE,[25],False,Sbä,False,Sågbäcken,POINT (843218 7347669),POINT (22.595502924795234 66.06213297684229)
True,Stockholm City,Stockholm City,10655,SE,"[1, 2]",False,Sci,True,Stockholm City,POINT (674343 6581075),POINT (18.064852006540633 59.332371649822775)
False,Sköldinge,Sköldinge,10475,SE,[4],False,Sde,False,Sköldinge,POINT (583467 6544328),POINT (16.454153682229013 59.030244227945204)
False,Sandmon,Sandmon,10645,SE,[17],False,Sdm,False,Sandmon,POINT (422919 6607972),POINT (13.634339673724545 59.60282083984217)
True,Sandsjönäs,Sandsjönäs,3383,SE,[24],False,Sdnä,True,Sandsjönäs,POINT (624433 7238192),POINT (17.66357833764843 65.24325084981692)
True,Smedby,Smedby,10667,SE,[8],False,Sdy,True,Smedby,POINT (575563.12 6282177.6),POINT (16.233273800531975 56.677593115805514)
False,Sege,Sege,10451,SE,[12],False,Sege,False,Sege,POINT (379365 6165135),POINT (13.08451129238772 55.617148223438825)
False,Sävedalen,Sävedalen,10523,SE,[14],False,Sel,False,Sävedalen,POINT (325349 6402755),POINT (12.066539293226908 57.73289548185596)
False,Stavreviken,Stavreviken,10490,SE,[22],False,Sen,False,Stavreviken,POINT (623736 6938151),POINT (17.406570797652034 62.55351180795298)
False,Stensundberget,Stensundberget,10492,SE,[25],False,Set,False,Stensundberget,POINT (881778 7328630),POINT (23.382241889077733 65.84906814050218)
True,Storfors,Storfors,3784,SE,[17],False,Sf,True,Storfors,POINT (458808 6599633),POINT (14.271725903890204 59.533027207869246)
False,Storflon,Storflon,10501,SE,[23],False,Sfn,False,Storflon,POINT (469297 7024875),POINT (14.386460139709637 63.35127363234562)
False,Segmon,Segmon,10452,SE,[17],False,Sgm,False,Segmon,POINT (388215 6572289),POINT (13.03846969712513 59.27472871399912)
True,Strängnäs,Strängnäs,3820,SE,[4],False,Sgs,True,Strängnäs,POINT (615260 6583042),POINT (17.02820658281705 59.37029996314619)
True,Slagnäs,Slagnäs,3596,SE,[25],False,Sgä,True,Slagnäs,POINT (645598 7277410),POINT (18.157902901306517 65.58590556440757)
False,Stjärnhov,Stjärnhov,10494,SE,[4],False,Sh,False,Stjärnhov,POINT (614920 6551010),POINT (17.0052833528576 59.08291261171355)
False,Söderhamn,Söderhamn,,SE,[21],False,Shm,False,Söderhamn,POINT (612710 6798209),POINT (17.104148625455696 61.30170457904978)
True,Simrishamn,Simrishamn,3449,SE,[12],False,Si,True,Simrishamn,POINT (459063 6156593),POINT (14.35107408641792 55.55363173220917)
False,Silverdalen,Silverdalen,3443,SE,[8],False,Sic,False,Silverdalens centrum,POINT (544462 6378040),POINT (15.742764074676256 57.54267697884414)
False,Silverdalens bruk,Silverdalens bruk,3440,SE,[8],False,Sid,False,Silverdalens bruk,POINT (545451 6377329),POINT (15.759151486367768 57.53619257577687)
False,Stävie,Stävie,10696,SE,[12],False,Sie,False,Stävie,POINT (379116 6179652),POINT (13.074162586082625 55.74745417880923)
True,Sikfors,Sikfors,3430,SE,[18],False,Sif,True,Sikfors,POINT (476647 6629992),POINT (14.583740186452381 59.80701024037495)
False,Silinge,Silinge,10456,SE,[4],False,Sii,False,Silinge,POINT (589965 6542478),POINT (16.566558580116745 59.01231713234009)
False,Svartvik,Svartvik,10513,SE,[22],False,Sik,False,Svartvik,POINT (622661 6912377),POINT (17.36733126858273 62.32272119439786)
False,Sorsele industrispår,Sorsele industrispår,10483,SE,[24],False,Sir,False,Sorsele industrispår,POINT (616513 7273522),POINT (17.524532137605995 65.56284204919469)
True,Sjisjka,Sjisjka,3452,SE,[25],False,Sjka,True,Sjisjka,POINT (722137 7510547),POINT (20.2345290755169 67.62588959607346)
True,Skinnskatteberg,Skinnskatteberg,3520,SE,[19],False,Skb,True,Skinnskatteberg,POINT (538770 6632973),POINT (15.691598691676072 59.83261998709207)
False,Skälebol,Skälebol,10472,SE,[14],False,Skbl,False,Skälebol,POINT (348550 6499243),POINT (12.393122390022894 58.60707725019065)
False,Skavstaby,Skavstaby,10463,SE,"[1, 2]",False,Skby,False,Skavstaby,POINT (663677 6604933),POINT (17.895877576424127 59.55061576769183)
False,Skellefteå,Skellefteå,3510,SE,[24],False,Skl,False,Skellefteå,POINT (783111 7194307),POINT (20.955692718244155 64.75348930790283)
False,Stenkumla,Stenkumla,10657,SE,[18],False,Skm,False,Stenkumla,POINT (502504.3 6535755),POINT (15.043540480323541 58.96140257149629)
False,Skymossen,Skymossen,5000,SE,[18],False,Skms,False,Skymossen,POINT (505104 6542280),POINT (15.088890414726622 59.019978206798314)
False,Skoghall,Skoghall,3527,SE,[17],False,Skog,False,Skoghall,POINT (411976 6577805),POINT (13.45296563035931 59.329857469874455)
False,Skåre,Skåre,10471,SE,[17],False,Skr,False,Skåre,POINT (411972 6588894),POINT (13.448354223813338 59.42940073388084)
False,Skogstorp,Skogstorp,10465,SE,[4],False,Skrp,False,Skogstorp,POINT (583829 6577931),POINT (16.47338460505365 59.33184255334014)
False,Skäret,Skäret,10473,SE,[18],False,Skrt,False,Skäret,POINT (496081 6639711),POINT (14.929960901031583 59.89492147248051)
True,Skållerud,Skållerud,10470,SE,[14],False,Skru,True,Skållerud,POINT (350775 6518520),POINT (12.418609398014233 58.78080067039508)
False,Skebokvarn,Skebokvarn,10464,SE,[4],False,Skv,False,Skebokvarn,POINT (598495 6548595),POINT (16.717755266207487 59.065346386090624)
False,Skästra,Skästra,3583,SE,[21],False,Skä,False,Skästra,POINT (561471 6846776),POINT (16.16410082510459 61.749061765220866)
False,Solbacka,Solbacka,3647,SE,[22],False,Slbk,False,Solbacka,POINT (621548 6932612),POINT (17.360123871824538 62.504561980841274)
False,Slätte,Slätte,10477,SE,[14],False,Sle,False,Slätte,POINT (453776 6514095),POINT (14.20087696392099 58.764409564178656)
False,Sällinge,Sällinge,3938,SE,[18],False,Slg,False,Sällinge,POINT (527183 6598027),POINT (15.480402680981719 59.51974983525518)
False,Selsjön,Selsjön,10454,SE,[22],False,Slj,False,Selsjön,POINT (610864 7021703),POINT (17.212300455960424 63.30695899256964)
False,Solum,Solum,10481,SE,[22],False,Slm,False,Solum,POINT (640366 7001480),POINT (17.782781180081223 63.115328431351614)
False,Sellnäs,Sellnäs,10453,SE,[20],False,Slnä,False,Sellnäs,POINT (520968 6697509),POINT (15.380681411173692 60.41336741326199)
True,Strömstad,Strömstad,3826,SE,[14],False,Smd,True,Strömstad,POINT (279823 6539287),POINT (11.1733627536841 58.936535602410196)
False,Sommen,Sommen,10482,SE,[6],False,Smn,False,Sommen,POINT (498721 6444939),POINT (14.97827372563975 58.14576481300941)
False,Strömsbro,Strömsbro,10507,SE,[21],False,Smo,False,Strömsbro,POINT (617626 6731219),POINT (17.15472778801084 60.6992557686572)
True,Smedstorp,Smedstorp,3632,SE,[12],False,Smp,True,Smedstorp,POINT (444326 6156300),POINT (14.117551754495572 55.54953991539265)
False,Simonstorp,Simonstorp,10458,SE,[5],False,Smt,False,Simonstorp,POINT (566886 6516570),POINT (16.156996556593427 58.78392561564657)
False,Smålands Burseryd,Smålands Burseryd,3635,SE,[6],False,Smu,False,Smålands Burseryd,POINT (396513 6341297),POINT (13.287002606672292 57.20311807198414)
False,Simeå,Simeå,10457,SE,[21],False,Små,False,Simeå,POINT (570456 6827210),POINT (16.326652443987232 61.57191571027212)
False,Snickarbo,Snickarbo,10478,SE,[20],False,Snb,False,Snickarbo,POINT (558581 6673165),POINT (16.056387960359345 60.19112262741614)
False,Sandarne,Sandarne,3372,SE,[21],False,Sne,False,Sandarne,POINT (615213 6794206),POINT (17.1483814027685 61.26506111990548)
False,Singsån,Singsån,10459,SE,[23],False,Sngå,False,Singsån,POINT (569671 6989553),POINT (16.376906886210097 63.028879136440125)
False,Skanlog,Skanlog,10461,SE,[4],False,Snl,False,Skanlog,POINT (582054 6586100),POINT (16.445314678917338 59.40552675593522)
False,Snyten,Snyten,10479,SE,[19],False,Snt,False,Snyten,POINT (557116 6650923),POINT (16.02376299016761 59.99164854325728)
True,Stensjön,Stensjön,3717,SE,[6],False,Snö,True,Stensjön,POINT (489460 6382247),POINT (14.82373258840438 57.58252859831974)
False,Stordalen,Stordalen,3781,SE,[25],False,Soa,False,Stordalen,POINT (667539 7586705),POINT (19.070536562994313 68.34357611235988)
True,Stockholm Odenplan,Sthlm Odenplan,10654,SE,"[1, 2]",False,Sod,True,Stockholm Odenplan,POINT (673161 6582367),POINT (18.045144897000565 59.34444414975179)
False,Stolpen,Stolpen,10496,SE,[6],False,Soe,False,Stolpen,POINT (473265 6383320),POINT (14.552781186471 57.591498643537086)
False,Stormyran,Stormyran,10502,SE,[22],False,Som,False,Stormyran,POINT (622372 7028991),POINT (17.447253310515073 63.36856162250972)
False,Skorped,Skorped,10466,SE,[22],False,Sop,False,Skorped,POINT (642893 7031720),POINT (17.85950680972154 63.38540562837332)
False,Storsjö,Storsjö,3791,SE,[8],False,Soö,False,Storsjö,POINT (580576 6436009),POINT (16.365446118741637 58.05823966534153)
False,Sparreholm,Sparreholm,10485,SE,[4],False,Sp,False,Sparreholm,POINT (604819 6549930),POINT (16.828620198595367 59.07582222074465)
False,Skeppshult,Skeppshult,3515,SE,[6],False,Sph,False,Skeppshult,POINT (400527 6332500),POINT (13.356921641529237 57.125013515486856)
False,Spjutsbygd,Spjutsbygd,10487,SE,[10],False,Spj,False,Spjutsbygd,POINT (536765 6240771),POINT (15.594260489808 56.310267192742316)
False,Spjutbäcken,Spjutbäcken,10486,SE,[17],False,Spjb,False,Spjutbäcken,POINT (450996 6576967),POINT (14.138812430769823 59.328667210846014)
False,Sprängsviken,Sprängsviken,3680,SE,[22],False,Spk,False,Sprängsviken,POINT (646069 6973292),POINT (17.87074791683492 62.860391618196836)
False,Stolpstugan,Stolpstugan,10497,SE,[4],False,Spn,False,Stolpstugan,POINT (577157 6542175),POINT (16.343503931361678 59.01210075429259)
False,Spännarhyttan,Spännarhyttan,10488,SE,[19],False,Spy,False,Spännarhyttan,POINT (552383 6661730),POINT (15.941699460742562 60.08930406487176)
True,Storå,Storå,10505,SE,[18],False,Sr,True,Storå,POINT (508063 6619499),POINT (15.143318174845568 59.7133676021689)
True,Söderbärke,Söderbärke,3962,SE,[20],False,Sre,True,Söderbärke,POINT (529893 6659606),POINT (15.537110648584155 60.07249257731361)
True,Sörtjärn,Sörtjärn,4005,SE,[23],False,Srn,True,Sörtjärn,POINT (480824 6912418),POINT (14.629719282878943 62.34274393128013)
False,Storebro,Storebro,3783,SE,[8],False,Sro,False,Storebro,POINT (550955 6382719),POINT (15.85220185109982 57.58401773745399)
False,Skattkärr,Skattkärr,10462,SE,[17],False,Srr,False,Skattkärr,POINT (424602 6586299),POINT (13.671817248601164 59.40855844541496)
True,Sorsele,Sorsele,3665,SE,[24],False,Srs,True,Sorsele,POINT (617481 7270459),POINT (17.542801291574467 65.53503777304022)
False,Strömtorp,Strömtorp,10509,SE,[18],False,Srt,False,Strömtorp,POINT (466437 6568109),POINT (14.411523946342282 59.2506346353914)
False,Skruv,Skruv,10675,SE,[7],False,Sru,False,Skruv,POINT (522502 6281583),POINT (15.367249488780214 56.67781516869199)
False,Sjösa,Sjösa,10460,SE,[4],False,Ssa,False,Sjösa,POINT (621192 6517697),POINT (17.096430390932195 58.78220229873803)
False,Strömsholm,Strömsholm,10508,SE,[19],False,Ssh,False,Strömsholm,POINT (571767 6596523),POINT (16.26767039566487 59.50098262018358)
True,Svarte,Svarte,3898,SE,[12],False,Ste,True,Svarte,POINT (418865 6143229),POINT (13.717903248324031 55.42854773770947)
False,Stegsskogen,Stegsskogen,10491,SE,[21],False,Sten,False,Stegsskogen,POINT (615885 6859205),POINT (17.201841398563158 61.847946070176995)
False,Storlien gräns,Storlien gräns,6541,SE,,False,Stgr,False,Storlien gräns,POINT (352841 7026591),POINT (12.059961450969826 63.337701415407814)
False,Storbergets industrispår,Storbergets industrispår,10499,SE,[24],False,Sti,False,Storbergets industrispår,POINT (570325 7126379),POINT (16.45118496150577 64.2563166681472)
True,Stjerneskolan,Stjerneskolan,3707,SE,[17],False,Stje,True,Stjerneskolan,POINT (389543 6668562),POINT (13.011138215855432 60.13906915135782)
False,Sikträsk,Sikträsk,10455,SE,[25],False,Stk,False,Sikträsk,POINT (735348 7461139),POINT (20.442293850647218 67.17444381350961)
True,Stora Levene,Stora Levene,3774,SE,[14],False,Stlv,True,Stora Levene,POINT (378521 6466869),POINT (12.925755794513773 58.32592468716739)
False,Storträsk,Storträsk,10504,SE,[24],False,Sto,False,Storträsk,POINT (737039 7235123),POINT (20.060009165142752 65.15398906684075)
False,Stockviksverkens nedre,Stockviksverkens nedre,3765,SE,[22],False,Ston,False,Stockviksverkens nedre,POINT (622222 6915084),POINT (17.360772928836667 62.347142886664884)
False,Storlien gränsen,Storlien gränsen,,SE,,False,Strg,False,Storlien gränsen,POINT (352841 7026591),POINT (12.059961450969826 63.337701415407814)
False,Storsund,Storsund,10503,SE,[25],False,Sts,False,Storsund,POINT (759099 7284504),POINT (20.622095736291325 65.57838508210425)
False,Stugsund,Stugsund,3832,SE,[21],False,Stu,False,Stugsund,POINT (613073 6798591),POINT (17.11115035809605 61.305026533844845)
True,Stavre,Stavre,3696,SE,[23],False,Stv,True,Stavre,POINT (515888 6966253),POINT (15.311813893230353 62.826104601928584)
False,Sollefteå,Sollefteå,3651,SE,[22],False,Stå,False,Sollefteå,POINT (614057 7006212),POINT (17.26505112106054 63.16703416974922)
False,Sandträsk,Sandträsk,10450,SE,[25],False,Stä,False,Sandträsk,POINT (784942 7348411),POINT (21.318035256504388 66.12663650210186)
False,Strångsjö,Strångsjö,10506,SE,[4],False,Stö,False,Strångsjö,POINT (569013 6530217),POINT (16.198003948286672 58.90612562381332)
False,Sturefors,Sturefors,3835,SE,[5],False,Suf,False,Sturefors,POINT (542850 6465967),POINT (15.731734333494531 58.33254245064791)
False,Skuckuviken,Skuckuviken,10467,SE,[23],False,Sui,False,Skuckuviken,POINT (474272 6963329),POINT (14.495525411730608 62.7993011851057)
True,Storuman,Storuman,3797,SE,[24],False,Sum,True,Storuman,POINT (599123 7220804),POINT (17.1098714476285 65.09595269773756)
False,Södra Svartbyn,Södra Svartbyn,,SE,[25],False,Svb,False,Södra Svartbyn,POINT (807549 7313641),POINT (21.7327678410889 65.79566201089727)
True,Svenstavik centrum,Svenstavik c,10516,SE,[23],False,Svc,True,Svenstaviks centrum,POINT (471193 6959788),POINT (14.435763728192454 62.76729089732307)
False,Säve,Säve,10522,SE,[14],False,Sve,False,Säve,POINT (316531 6411094),POINT (11.912290134635695 57.80417725818792)
False,Södra Vi,Södra Vi,3984,SE,[8],False,Svi,False,Södra Vi,POINT (547206 6400068),POINT (15.792900914602395 57.74024816666193)
False,Svedje,Svedje,10515,SE,[22],False,Svj,False,Svedje,POINT (647701 6954350),POINT (17.886110032164357 62.68993677413142)
False,Svenstavik,Svenstavik,3914,SE,[23],False,Svk,False,Svenstavik,POINT (471452 6960297),POINT (14.440749888874205 62.77187951376558)
False,Sävast,Sävast,10520,SE,[25],False,Svt,False,Sävast,POINT (809485 7310118),POINT (21.766516265073925 65.76241150102142)
False,Svappavaara,Svappavaara,3894,SE,[25],False,Svv,False,Svappavaara,POINT (754197 7517145),POINT (21.000230742317957 67.65875532045116)
False,Svartå,Svartå,10514,SE,[18],False,Svå,False,Svartå,POINT (472292 6554886),POINT (14.515860306024505 59.13231497641968)
False,Skytts Vemmerlöv,Skytts Vemmerlöv,10469,SE,[12],False,Svö,False,Skytts Vemmerlöv,POINT (383138 6141983),POINT (13.154144479887373 55.41014142669715)
False,Stenåsen,Stenåsen,10493,SE,[17],False,Sån,False,Stenåsen,POINT (405909 6597271),POINT (13.337844972891947 59.50328153901384)
False,Söråkers södra,Söråkers södra,4009,SE,[22],False,Sårs,False,Söråkers södra,POINT (625494 6937818),POINT (17.44048115562488 62.54993338141654)
False,Söräng,Söräng,10527,SE,[21],False,Säg,False,Söräng,POINT (565197 6801308),POINT (16.218544895943705 61.34036413293846)
False,Sävastklinten,Sävastklinten,10521,SE,[25],False,Sän,False,Sävastklinten,POINT (808537 7311574),POINT (21.749371321282656 65.77629646126725)
False,Skärpan,Skärpan,10474,SE,[3],False,Säp,False,Skärpan,POINT (642368 6688505),POINT (17.576853786486318 60.3080891105411)
False,Sävenäs rangerbangård,Sävenäs rangerbangård,3953,SE,[14],False,Sär,False,Sävenäs rangerbangård,POINT (324125 6402500),POINT (12.046198546307664 57.73013057826189)
False,Sunnäsbruk,Sunnäsbruk,10511,SE,[21],False,Säu,False,Sunnäsbruk,POINT (614542 6776740),POINT (17.125297941983224 61.10856324624245)
False,Säby,Säby,10519,SE,[3],False,Säy,False,Säby,POINT (651496 6635465),POINT (17.70263721169811 59.8290681458539)
False,Söderby,Söderby,10524,SE,"[1, 2]",False,Södy,False,Söderby,POINT (659554 6565262),POINT (17.793602812566295 59.196385518420506)
False,Stöcke,Stöcke,10510,SE,[24],False,Sök,False,Stöcke,POINT (759352 7079041),POINT (20.25866233103728 63.7428237793587)
False,Södertälje kanal,Södertälje kanal,10526,SE,"[1, 2]",False,Söka,False,Södertälje kanal,POINT (651057 6563613),POINT (17.64387539735714 59.18470219973816)
False,Skelleftehamns övre,Skelleftehamns övre,3508,SE,[24],False,Söv,False,Skelleftehamns övre,POINT (796728 7188191),POINT (21.22753911427089 64.6871948379409)
True,Taberg,Taberg,4050,SE,[6],False,Tag,True,Taberg,POINT (445550 6393304),POINT (14.086971308879273 57.67867862020608)
False,Tillberga,Tillberga,4097,SE,[19],False,Tb,False,Tillberga,POINT (591435 6617720),POINT (16.624087460812817 59.68742415321228)
False,Tystberga,Tystberga,10550,SE,[4],False,Tba,False,Tystberga,POINT (629016 6525340),POINT (17.236070636910668 58.84852205856429)
False,Torbacken,Torbacken,10536,SE,[14],False,Tbn,False,Torbacken,POINT (337377 6439683),POINT (12.243018788211609 58.06872401908795)
True,Tandsbyn,Tandsbyn,4061,SE,[23],False,Tby,True,Tandsbyn,POINT (487034 6985474),POINT (14.744031391361103 62.99873429853641)
False,Trödje,Trödje,10543,SE,[21],False,Tdj,False,Trödje,POINT (619617 6744119),POINT (17.19907960838227 60.814398901671176)
False,Torebo,Torebo,10537,SE,[13],False,Teo,False,Torebo,POINT (345246 6314599),POINT (12.455654796009458 56.94908348119501)
False,Test,Test,,SE,[22],False,Test,False,Test,POINT (621548 6926281),POINT (17.355643764476163 62.447783307764205)
False,Tolikberget,Tolikberget,10535,SE,[25],False,Tet,False,Tolikberget,POINT (763446 7378435),POINT (20.907244809513152 66.41325858417977)
True,Tågarp,Tågarp,8891,SE,[12],False,Tgp,True,Tågarp,POINT (371753 6199903),POINT (12.947381474494927 55.927403257132056)
False,Trångstad,Trångstad,4221,SE,[17],False,Tgs,False,Trångstad,POINT (401560 6603119),POINT (13.258352486117749 59.55477321014883)
False,Tallhed,Tallhed,4055,SE,[20],False,Thd,False,Tallhed,POINT (484372 6786223),POINT (14.709128187603177 61.21008766613747)
False,Tornhill,Tornhill,10539,SE,[12],False,Thl,False,Tornhill,POINT (386346 6178411),POINT (13.189795337111006 55.738059599639634)
False,Träskholm,Träskholm,10542,SE,[24],False,Thm,False,Träskholm,POINT (737978 7243950),POINT (20.09513514629738 65.23220212741998)
False,Trehörningsjö,Trehörningsjö,10541,SE,[22],False,Thö,False,Trehörningsjö,POINT (691068 7068409),POINT (18.865575684428293 63.691412632412835)
True,Timsfors,Timsfors,4103,SE,[7],False,Tim,False,Timsfors,POINT (414442 6260834),POINT (13.610699268593907 56.484175198038166)
False,Tjunnaryd,Tjunnaryd,4114,SE,[6],False,Tj,False,Tjunnaryd,POINT (498519 6373549),POINT (14.975285134235275 57.50451753824791)
True,Tjugonde slussen,Tjugonde slussen,10532,SE,[14],False,Tjs,False,Tjugonde slussen,POINT (341805 6543603),POINT (12.245792454417375 59.002611528593505)
True,Tjustskolan,Tjustskolan,4117,SE,[8],False,Tjsk,True,Tjustskolan,POINT (597037 6402372),POINT (16.630536141282285 57.75293422451255)
False,Tjärnvik,Tjärnvik,10533,SE,[21],False,Tjä,False,Tjärnvik,POINT (621081 6887490),POINT (17.319671809731375 62.10002784649471)
False,Tallåsen,Tallåsen,10528,SE,[21],False,Tl,False,Tallåsen,POINT (553271 6859809),POINT (16.012689513150242 61.86726811235019)
True,Tolita,Tolita,4126,SE,[17],False,Tlt,True,Tolita,POINT (400594 6605708),POINT (13.240058012939187 59.577782695902165)
False,Tomteboda bangård,Tomteboda bangård,4134,SE,"[1, 2]",False,Tm,False,Tomteboda bangård,POINT (671743 6582437),POINT (18.020304615852247 59.34565143574913)
False,Tomteboda övre,Tomteboda övre,10653,SE,"[1, 2]",False,Tmö,False,Tomteboda övre,POINT (671495 6583032),POINT (18.016423847327033 59.35108810019226)
True,Tannefors,Tannefors,4066,SE,[5],False,Tn,True,Tannefors,POINT (538591 6473480),POINT (15.660269509056324 58.40041137301852)
False,Torneträsk,Torneträsk,4155,SE,[25],False,Tnk,False,Torneträsk,POINT (694806 7574553),POINT (19.707929466205588 68.21751512962722)
True,Tofta,Tofta,4121,SE,[13],False,Tof,True,Tofta,POINT (336796 6339912),POINT (12.300448168797466 57.17332785465741)
True,Torpåkra,Torpåkra,4162,SE,[14],False,Top,True,Torpåkra,POINT (383342 6423803),POINT (13.029488470396844 57.940650408048626)
False,Toresta,Toresta,10538,SE,"[1, 2]",False,Tot,False,Toresta,POINT (645591 6602293),POINT (17.57447924634663 59.533616520825454)
True,Torup,Torup,4176,SE,[13],False,Tou,True,Torup,POINT (383213 6314309),POINT (13.079549897205801 56.957617015536854)
True,Torsby,Torsby,4165,SE,[17],False,Toy,True,Torsby,POINT (389068 6668289),POINT (13.002740093936596 60.136490710227406)
False,Tappudden,Tappudden,10529,SE,[20],False,Tpu,False,Tappudden,POINT (506895 6781984),POINT (15.128177400815078 61.17228285993799)
False,Traryd,Traryd,10540,SE,[7],False,Trd,False,Traryd,POINT (423378 6271258),POINT (13.752688460500655 56.579342170482185)
True,Trolmen,Trolmen,4216,SE,[14],False,Trm,True,Trolmen,POINT (403978 6496119),POINT (13.347926919438361 58.59482810572257)
False,Tågsjöberg,Tågsjöberg,10551,SE,[22],False,Tsg,False,Tågsjöberg,POINT (586190 7061806),POINT (16.742004614048874 63.67349396044584)
True,Tisselskog,Tisselskog,4109,SE,[14],False,Tsl,True,Tisselskog,POINT (349375 6531548),POINT (12.385624992544514 58.89719548242004)
True,Torsåker,Torsåker,4171,SE,[21],False,Tså,True,Torsåker,POINT (581824 6709648),POINT (16.490255778108494 60.5145853452812)
